timestamp,camera,tag_id,arm,x,y,z
2025-09-12T16:50:37.382Z,impacted,0,impacted,-0.228954,0.0576781,0.705142
2025-09-12T16:50:37.383Z,impacted,2,impacted,-0.06458,0.0521481,0.718435
2025-09-12T16:50:37.383Z,impacted,8,impacted,-0.131177,0.0441609,0.697701
2025-09-12T16:50:37.413Z,impacted,0,impacted,-0.229106,0.0576292,0.705065
2025-09-12T16:50:37.414Z,impacted,2,impacted,-0.0650699,0.0522906,0.719509
2025-09-12T16:50:37.414Z,impacted,8,impacted,-0.131435,0.0441243,0.697529
2025-09-12T16:50:37.453Z,impacted,0,impacted,-0.229689,0.0576081,0.706037
2025-09-12T16:50:37.456Z,impacted,2,impacted,-0.0652737,0.0521029,0.717097
2025-09-12T16:50:37.457Z,impacted,8,impacted,-0.131979,0.0440533,0.697917
2025-09-12T16:50:37.482Z,impacted,0,impacted,-0.230371,0.0577763,0.707669
2025-09-12T16:50:37.483Z,impacted,2,impacted,-0.0654085,0.0517252,0.713003
2025-09-12T16:50:37.483Z,impacted,8,impacted,-0.132286,0.0439741,0.697175
2025-09-12T16:50:37.513Z,impacted,0,impacted,-0.231016,0.0578238,0.709474
2025-09-12T16:50:37.514Z,impacted,2,impacted,-0.0661815,0.0517011,0.718029
2025-09-12T16:50:37.515Z,impacted,8,impacted,-0.132544,0.043852,0.69728
2025-09-12T16:50:37.553Z,impacted,0,impacted,-0.231668,0.0579777,0.711448
2025-09-12T16:50:37.556Z,impacted,2,impacted,-0.0669125,0.0518608,0.719673
2025-09-12T16:50:37.558Z,impacted,8,impacted,-0.132836,0.0437484,0.69708
2025-09-12T16:50:37.582Z,impacted,0,impacted,-0.232214,0.0582498,0.713095
2025-09-12T16:50:37.583Z,impacted,2,impacted,-0.0676772,0.0520041,0.721447
2025-09-12T16:50:37.584Z,impacted,8,impacted,-0.133363,0.0438675,0.697369
2025-09-12T16:50:37.613Z,impacted,0,impacted,-0.232454,0.0584483,0.714051
2025-09-12T16:50:37.614Z,impacted,2,impacted,-0.068238,0.0520196,0.721705
2025-09-12T16:50:37.615Z,impacted,8,impacted,-0.13432,0.0441235,0.70017
2025-09-12T16:50:37.653Z,impacted,0,impacted,-0.232912,0.0586396,0.716179
2025-09-12T16:50:37.656Z,impacted,2,impacted,-0.0686833,0.0519655,0.720591
2025-09-12T16:50:37.657Z,impacted,8,impacted,-0.135154,0.0443401,0.702482
2025-09-12T16:50:37.682Z,impacted,0,impacted,-0.233798,0.0588068,0.719588
2025-09-12T16:50:37.683Z,impacted,2,impacted,-0.0692806,0.0520265,0.721423
2025-09-12T16:50:37.684Z,impacted,8,impacted,-0.136708,0.0447187,0.70849
2025-09-12T16:50:37.713Z,impacted,0,impacted,-0.234012,0.0587157,0.720349
2025-09-12T16:50:37.714Z,impacted,2,impacted,-0.0696056,0.0517483,0.718054
2025-09-12T16:50:37.715Z,impacted,8,impacted,-0.137308,0.0446801,0.709736
2025-09-12T16:50:37.745Z,impacted,0,impacted,-0.233988,0.0586109,0.720184
2025-09-12T16:50:37.746Z,impacted,2,impacted,-0.0703245,0.0518059,0.720013
2025-09-12T16:50:37.747Z,impacted,8,impacted,-0.137803,0.0446041,0.710128
2025-09-12T16:50:37.781Z,impacted,0,impacted,-0.234387,0.058753,0.721541
2025-09-12T16:50:37.782Z,impacted,2,impacted,-0.0706314,0.0517001,0.719886
2025-09-12T16:50:37.783Z,impacted,8,impacted,-0.137141,0.0442685,0.705637
2025-09-12T16:50:37.813Z,impacted,0,impacted,-0.234877,0.0589467,0.722803
2025-09-12T16:50:37.814Z,impacted,2,impacted,-0.0707673,0.0515379,0.719121
2025-09-12T16:50:37.814Z,impacted,8,impacted,-0.137224,0.0442293,0.705279
2025-09-12T16:50:37.853Z,impacted,0,impacted,-0.235312,0.0592129,0.723027
2025-09-12T16:50:37.856Z,impacted,2,impacted,-0.0711854,0.0514266,0.721711
2025-09-12T16:50:37.857Z,impacted,8,impacted,-0.137364,0.044163,0.704787
2025-09-12T16:50:37.881Z,impacted,0,impacted,-0.23473,0.0595782,0.719485
2025-09-12T16:50:37.882Z,impacted,2,impacted,-0.0712739,0.0512389,0.722579
2025-09-12T16:50:37.883Z,impacted,8,impacted,-0.137271,0.044125,0.703385
2025-09-12T16:50:37.913Z,impacted,0,impacted,-0.234335,0.0605207,0.716291
2025-09-12T16:50:37.914Z,impacted,2,impacted,-0.0705524,0.0507855,0.718627
2025-09-12T16:50:37.915Z,impacted,8,impacted,-0.137267,0.0444947,0.703736
2025-09-12T16:50:37.953Z,impacted,0,impacted,-0.233735,0.061905,0.712308
2025-09-12T16:50:37.955Z,impacted,2,impacted,-0.0697506,0.050596,0.71634
